enc	genome
AB|2,2,3A7a8B	(0,5,{0,1,2,4},{},[(1,0,{1,2,3},{},[(2,2,{0},{0,1}),(3,1,{0,2,3},{}),(3,1,{0,3},{}),S_1,S_12,S_12⊕2,S_14,S_14⊕2,S_7]),(1,0,{1,2,3},{},[(2,2,{0},{0,1}),(3,1,{0,3},{}),(3,4,{0,1,3},{}),S_1,S_12⊕2,S_14]),(1,0,{1,2,3},{},[(2,2,{0},{0,1}),S_1,S_12,S_12⊕2,S_14,S_14⊕2,S_7]),(1,0,{1,2,3},{},[(3,1,{0,3},{}),(3,2,{0,3},{}),(3,3,{0},{0,1,2}),S_1,S_12,S_14,S_14⊕2,S_6]),(1,0,{1,3},{},[(2,3,{0},{0,1}),S_1,S_12,S_12⊕2,S_14,S_14⊕2]),(1,0,{1,3},{},[(3,1,{0,2,3},{}),(3,1,{0,3},{}),(3,3,{0},{0,1,2}),(3,4,{0,1,3},{}),S_1,S_12,S_12⊕2,S_14,S_21,S_6]),(1,0,{1,3},{},[(3,1,{0,3},{}),(3,2,{0,3},{}),(3,3,{0},{0,1,2}),S_1,S_12,S_14⊕2,S_6]),(1,0,{1,3},{},[S_1,S_3⊕1,S_6]),(1,1,{2},{0,2,3},[(2,2,{0},{0,1}),(2,3,{0},{0,1}),(3,3,{0},{0,1,2}),S_2⊕1,S_3⊕1]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(2,1,{0,2,3},{},[S_12,S_14,S_1⊕1,S_2⊕1,S_7]),(2,3,{1,2},{},[S_1,S_1⊕1]),(2,4,{2,3},{},[S_1,S_12,S_1⊕1,S_2⊕1,S_3⊕1]),(3,1,{0,3},{},[S_12,S_14,S_1⊕1,S_21,S_2⊕1,S_4,S_7,S_8]),(3,2,{0,1,3},{},[S_1,S_14,S_1⊕1,S_2⊕1,S_8]),(3,2,{1,3},{},[S_1,S_15,S_1⊕1,S_8]),(3,4,{0,1,3},{},[S_12,S_14,S_1⊕1,S_21,S_2⊕1,S_4,S_6,S_7,S_8]),(4,0,{1,2,3,4},{},[(3,2,{0,3},{}),(3,4,{0,1,3},{}),S_1,S_14⊕1,S_14⊕2,S_2,S_7,S_7⊕1]),S_12⊕1,S_7⊕1])
ABC|2,2,2ABaC	(0,5,{0,1,2,4},{},[(1,0,{1,2,3},{},[(2,2,{0},{0,1}),(3,1,{0,2,3},{}),S_1,S_12⊕2,S_14,S_7]),(1,0,{1,2,3},{},[(2,2,{0},{0,1}),(3,1,{0,2},{}),S_1,S_12⊕2,S_14,S_7]),(1,0,{1,2,3},{},[(2,2,{0},{0,1}),S_1,S_12⊕2,S_14,S_7]),(1,0,{1,3},{},[(2,3,{0},{0,1}),(3,1,{0,2,3},{}),(3,1,{0,2},{}),S_1,S_12,S_12⊕2,S_14,S_21]),(1,0,{1,3},{},[(2,3,{0},{0,1}),(3,1,{0,2,3},{}),S_1,S_12,S_12⊕2,S_14,S_21,S_7]),(1,0,{1,3},{},[(2,3,{0},{0,1}),(3,1,{0,2},{}),S_1,S_12,S_12⊕2,S_14,S_21,S_7]),(1,0,{1,3},{},[(2,3,{0},{0,1}),S_1,S_12,S_12⊕2,S_14,S_21,S_7]),(1,1,{2},{0,2},[(2,2,{0},{0,1}),(2,3,{0},{0,1}),S_2⊕1,S_3⊕1]),(1,2,{0,1},{},[S_1,S_21,S_2⊕1,S_3⊕1]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(2,1,{0,2,3},{},[S_12,S_14,S_1⊕1,S_2⊕1,S_7]),(2,1,{0,2,3},{},[S_14,S_1⊕1,S_2⊕1,S_7]),(2,3,{1,2},{},[S_1,S_1⊕1]),(2,4,{2,3},{},[S_1,S_12,S_1⊕1,S_2⊕1,S_3⊕1]),(3,1,{0,2,3},{},[S_12,S_14,S_1⊕1,S_2⊕1,S_4,S_7]),(3,1,{0,3},{},[S_12,S_14,S_18,S_1⊕1,S_2⊕1,S_4,S_7]),(3,1,{0,3},{},[S_16,S_18,S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,2,{0,1,3},{},[S_1,S_14,S_1⊕1,S_2⊕1,S_8]),S_12⊕1,S_14⊕1,S_7⊕1,S_8⊕1])
AB|2,2,27AaB8	(0,5,{0,1,2,4},{},[(1,0,{1,2,3},{},[(2,2,{0},{0,1}),(3,1,{0,2,3},{}),S_1,S_12⊕2,S_14,S_7]),(1,0,{1,2,3},{},[(2,2,{0},{0,1}),(3,1,{0,2},{}),S_1,S_12⊕2,S_14,S_7]),(1,0,{1,2,3},{},[(2,2,{0},{0,1}),S_1,S_12⊕2,S_14,S_7]),(1,0,{1,3},{},[(2,3,{0},{0,1}),(3,1,{0,2},{}),S_1,S_12,S_12⊕2,S_14,S_21,S_7]),(1,0,{1,3},{},[(3,1,{0,2,3},{}),(3,1,{0,2},{}),(3,1,{0,3},{}),(3,3,{0},{0,1,2}),S_1,S_12,S_12⊕2,S_14,S_21,S_6]),(1,0,{1,3},{},[(3,1,{0,2,3},{}),(3,1,{0,3},{}),(3,3,{0},{0,1,2}),S_1,S_12,S_12⊕2,S_14,S_21,S_6]),(1,1,{2},{0,2,3},[(2,2,{0},{0,1}),(2,3,{0},{0,1}),(3,3,{0},{0,1,2}),S_2⊕1,S_3⊕1]),(1,2,{0,1},{},[S_1,S_21,S_2⊕1,S_3⊕1]),(2,1,{0,2,3},{},[S_14,S_1⊕1,S_2⊕1,S_7]),(2,3,{1,2},{},[S_1,S_1⊕1]),(2,4,{1,2,3},{},[S_1,S_1⊕1,S_3⊕1,S_6]),(3,1,{0,2,3},{},[S_12,S_14,S_1⊕1,S_2⊕1,S_4,S_7]),(3,1,{0,3},{},[S_16,S_18,S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,2,{1,3},{},[S_1,S_15,S_1⊕1,S_8]),(3,4,{0,1,3},{},[S_1,S_12,S_14,S_1⊕1,S_21,S_2⊕1,S_4,S_6,S_7,S_8]),S_12⊕1,S_14⊕1,S_7⊕1])
ABCD|2,2,ABCDa	(0,5,{0,1,2,4},{},[(1,0,{1,2,3},{},[(2,2,{0},{0,1}),(3,1,{0,2,3},{}),S_1,S_12⊕2,S_14,S_7]),(1,0,{1,2,3},{},[(2,2,{0},{0,1}),(3,1,{0,2},{}),S_1,S_12⊕2,S_14,S_7]),(1,0,{1,3},{},[(2,3,{0},{0,1}),(3,1,{0,2,3},{}),(3,1,{0,2},{}),S_1,S_12,S_12⊕2,S_14,S_21]),(1,0,{1,3},{},[(3,1,{0,2,3},{}),(3,1,{0,2},{}),(3,1,{0,3},{}),(3,3,{2},{0,1,2}),S_1,S_12,S_21]),(1,0,{1,3},{},[(3,1,{0,2,3},{}),(3,1,{0,3},{}),(3,3,{2},{0,1,2}),S_1,S_12,S_12⊕2,S_14,S_21]),(1,1,{3},{0,2,3},[(2,2,{0},{0,1}),(2,3,{0},{0,1}),(3,3,{2},{0,1,2}),S_2⊕1,S_3⊕1]),(1,2,{0,1},{},[S_1,S_21,S_2⊕1,S_3⊕1]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(2,1,{0,2,3},{},[S_12,S_14,S_1⊕1,S_2⊕1,S_7]),(2,4,{0,2,3},{},[S_1,S_12,S_14,S_1⊕1,S_2⊕1,S_7]),(2,4,{2,3},{},[S_1,S_12,S_1⊕1,S_2⊕1,S_3⊕1]),(3,1,{0,3},{},[S_12,S_14,S_18,S_1⊕1,S_2⊕1,S_4,S_7]),(3,1,{0,3},{},[S_16,S_18,S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,2,{0,1,3},{},[S_1,S_14,S_1⊕1,S_2⊕1,S_8]),(3,2,{3},{},[S_1,S_15,S_1⊕1,S_8]),S_7⊕1])
2,2,247a8	(0,5,{0,1,2,4},{},[(1,0,{1,2,3},{},[(2,2,{0},{0,1}),(3,1,{0,2,3},{}),S_1,S_12⊕2,S_14,S_7]),(1,0,{1,2,3},{},[(2,2,{0},{0,1}),S_1,S_12,S_12⊕2,S_14,S_14⊕2,S_7]),(1,0,{1,2,3},{},[(2,2,{0},{0,1}),S_1,S_12⊕2,S_14,S_7]),(1,0,{1,3},{},[(2,3,{0},{0,1}),(3,1,{0,2,3},{}),(3,1,{0,3},{}),(3,3,{2},{0,1,2}),S_1,S_12,S_12⊕2,S_14,S_14⊕2]),(1,0,{1,3},{},[(2,3,{0},{0,1}),(3,1,{0,2,3},{}),S_1,S_12,S_12⊕2,S_14,S_21,S_7]),(1,0,{1,3},{},[(2,3,{0},{0,1}),S_1,S_12,S_12⊕2,S_14,S_14⊕2]),(1,0,{1,3},{},[(3,1,{0,3},{}),(3,3,{2},{0,1,2}),S_1,S_12,S_12⊕2,S_14,S_21,S_7]),(1,1,{2},{0,2},[(2,2,{0},{0,1}),(2,3,{0},{0,1}),S_2⊕1,S_3⊕1]),(1,1,{3},{0,2,3},[(2,2,{0},{0,1}),(2,3,{0},{0,1}),(3,3,{2},{0,1,2}),S_2⊕1,S_3⊕1]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(2,1,{0,2,3},{},[S_12,S_14,S_1⊕1,S_2⊕1,S_7]),(2,1,{0,2,3},{},[S_14,S_1⊕1,S_2⊕1,S_7]),(2,3,{1,2},{},[S_1,S_1⊕1]),(3,1,{0,2,3},{},[S_12,S_14,S_1⊕1,S_2⊕1,S_4,S_7]),(3,1,{0,3},{},[S_12,S_14,S_18,S_1⊕1,S_2⊕1,S_4,S_7]),(3,1,{0,3},{},[S_12,S_14,S_1⊕1,S_21,S_2⊕1,S_4,S_7,S_8]),(3,2,{3},{},[S_1,S_15,S_1⊕1,S_8]),S_12⊕1,S_14⊕1,S_7⊕1,S_8⊕1])
2,2,67a8	(0,5,{0,1,2,4},{},[(1,0,{1,2,3},{},[(2,2,{0},{0,1}),(3,1,{0,2,3},{}),S_1,S_12⊕2,S_14,S_7]),(1,0,{1,2,3},{},[(2,2,{0},{0,1}),S_1,S_12,S_12⊕2,S_14,S_14⊕2,S_7]),(1,0,{1,3},{},[(2,3,{0},{0,1}),(3,1,{0,2,3},{}),(3,1,{0,3},{}),(3,3,{2},{0,1,2}),S_1,S_12,S_12⊕2,S_14,S_14⊕2]),(1,0,{1,3},{},[(2,3,{0},{0,1}),S_1,S_12,S_12⊕2,S_14,S_14⊕2]),(1,0,{1,3},{},[(3,1,{0,2,3},{}),(3,1,{0,3},{}),(3,3,{2},{0,1,2}),S_1,S_12,S_12⊕2,S_14,S_21]),(1,0,{1,3},{},[(3,1,{0,2,3},{}),(3,1,{0,3},{}),(3,3,{2},{0,1,2}),S_1,S_12,S_14⊕2]),(1,1,{3},{0,2,3},[(2,2,{0},{0,1}),(2,3,{0},{0,1}),(3,3,{2},{0,1,2}),S_2⊕1,S_3⊕1]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(2,1,{0,2,3},{},[S_12,S_14,S_1⊕1,S_2⊕1,S_7]),(2,3,{1,2},{},[S_1,S_1⊕1]),(2,4,{2,3},{},[S_1,S_12,S_1⊕1,S_2⊕1,S_3⊕1]),(3,1,{0,3},{},[S_12,S_14,S_18,S_1⊕1,S_2⊕1,S_4,S_7]),(3,1,{0,3},{},[S_12,S_14,S_1⊕1,S_21,S_2⊕1,S_4,S_7,S_8]),(3,2,{0,1,3},{},[S_1,S_14,S_1⊕1,S_2⊕1,S_8]),(3,2,{3},{},[S_1,S_15,S_1⊕1,S_8]),S_12⊕1,S_7⊕1])
AB|2,2,22AaB	(0,5,{0,1,2,4},{},[(1,0,{1,2,3},{},[(2,2,{0},{0,1}),(3,1,{0,2},{}),S_1,S_12⊕2,S_14,S_7]),(1,0,{1,2,3},{},[(2,2,{0},{0,1}),S_1,S_12⊕2,S_14,S_7]),(1,0,{1,3},{},[(2,3,{0},{0,1}),(3,1,{0,2},{}),S_1,S_12,S_12⊕2,S_14,S_21,S_7]),(1,0,{1,3},{},[(2,3,{0},{0,1}),S_1,S_12,S_12⊕2,S_14,S_21]),(1,1,{2},{0,2},[(2,2,{0},{0,1}),(2,3,{0},{0,1}),S_2⊕1,S_3⊕1]),(1,2,{0,1},{},[S_1,S_21,S_2⊕1,S_3⊕1]),(2,1,{0,2,3},{},[S_14,S_1⊕1,S_2⊕1,S_7]),(2,1,{0,2},{},[S_1⊕1,S_2⊕1,S_7]),(2,3,{1,2},{},[S_1,S_1⊕1]),(3,1,{0,2,3},{},[S_12,S_14,S_1⊕1,S_2⊕1,S_4,S_7]),(3,1,{0,3},{},[S_16,S_18,S_1⊕1,S_21,S_2⊕1,S_7,S_8]),S_12⊕1,S_14⊕1,S_7⊕1,S_8⊕1])
AB|2,2,4AaB	(0,5,{0,1,2,4},{},[(1,0,{1,2,3},{},[(2,2,{0},{0,1}),(3,1,{0,2},{}),S_1,S_12⊕2,S_14,S_7]),(1,0,{1,2,3},{},[(2,2,{0},{0,1}),S_1,S_12⊕2,S_14,S_7]),(1,0,{1,3},{},[(2,3,{0},{0,1}),(3,1,{0,2},{}),S_1,S_12,S_12⊕2,S_14,S_21,S_7]),(1,0,{1,3},{},[(3,1,{0,2},{}),(3,1,{0,3},{}),(3,3,{2},{0,1,2}),S_1,S_12,S_12⊕2,S_14,S_18,S_21]),(1,0,{1,3},{},[(3,1,{0,3},{}),(3,3,{2},{0,1,2}),S_1,S_12,S_12⊕2,S_14,S_21,S_7]),(1,1,{3},{0,2,3},[(2,2,{0},{0,1}),(2,3,{0},{0,1}),(3,3,{2},{0,1,2}),S_2⊕1,S_3⊕1]),(1,2,{0,1},{},[S_1,S_21,S_2⊕1,S_3⊕1]),(2,1,{0,2,3},{},[S_14,S_1⊕1,S_2⊕1,S_7]),(2,3,{1,2},{},[S_1,S_1⊕1]),(3,1,{0,2,3},{},[S_12,S_14,S_1⊕1,S_2⊕1,S_4,S_7]),(3,1,{0,2,3},{},[S_18,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_16,S_18,S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,2,{3},{},[S_1,S_15,S_1⊕1,S_8]),S_12⊕1,S_14⊕1,S_7⊕1])
AB|2,2,2A7a8B	(0,5,{0,1,2,4},{},[(1,0,{1,2,3},{},[(2,2,{0},{0,1}),S_1,S_12,S_12⊕2,S_14,S_14⊕2,S_7]),(1,0,{1,2,3},{},[(2,2,{0},{0,1}),S_1,S_12⊕2,S_14,S_7]),(1,0,{1,3},{},[(2,3,{0},{0,1}),S_1,S_12,S_12⊕2,S_14,S_14⊕2]),(1,0,{1,3},{},[(2,3,{0},{0,1}),S_1,S_12,S_12⊕2,S_14,S_21,S_7]),(1,1,{2},{0,2},[(2,2,{0},{0,1}),(2,3,{0},{0,1}),S_2⊕1,S_3⊕1]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(2,1,{0,2,3},{},[S_12,S_14,S_1⊕1,S_2⊕1,S_7]),(2,1,{0,2,3},{},[S_14,S_1⊕1,S_2⊕1,S_7]),(2,3,{1,2},{},[S_1,S_1⊕1]),(2,4,{2,3},{},[S_1,S_12,S_1⊕1,S_2⊕1,S_3⊕1]),(3,1,{0,2,3},{},[S_12,S_14,S_1⊕1,S_2⊕1,S_4,S_7]),(3,1,{0,3},{},[S_12,S_14,S_1⊕1,S_21,S_2⊕1,S_4,S_7,S_8]),(3,2,{0,1,3},{},[S_1,S_14,S_1⊕1,S_2⊕1,S_8]),S_12⊕1,S_7⊕1,S_8⊕1])
2,2,2227a8	(0,5,{0,1,2,4},{},[(1,0,{1,2,3},{},[(2,2,{0},{0,1}),S_1,S_12,S_12⊕2,S_14,S_14⊕2,S_7]),(1,0,{1,2,3},{},[(2,2,{0},{0,1}),S_1,S_12⊕2,S_14,S_7]),(1,0,{1,3},{},[(2,3,{0},{0,1}),S_1,S_12,S_12⊕2,S_14,S_14⊕2]),(1,0,{1,3},{},[(2,3,{0},{0,1}),S_1,S_12,S_12⊕2,S_14,S_21]),(1,1,{2},{0,2},[(2,2,{0},{0,1}),(2,3,{0},{0,1}),S_2⊕1,S_3⊕1]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(2,1,{0,2,3},{},[S_12,S_14,S_1⊕1,S_2⊕1,S_7]),(2,1,{0,2,3},{},[S_14,S_1⊕1,S_2⊕1,S_7]),(2,3,{1,2},{},[S_1,S_1⊕1]),(3,1,{0,2,3},{},[S_12,S_14,S_1⊕1,S_2⊕1,S_4,S_7]),(3,1,{0,3},{},[S_12,S_14,S_1⊕1,S_21,S_2⊕1,S_4,S_7,S_8]),S_12⊕1,S_14⊕1,S_7⊕1,S_8⊕1])
2347a28	(0,5,{0,1,2,4},{},[(1,0,{1,2,3},{},[(2,3,{0},{0,1}),(3,1,{0,2,3},{}),(3,1,{0,2},{}),S_1,S_12,S_12⊕2,S_21,S_5⊕1,S_6,S_9]),(1,0,{1,2,3},{},[(3,1,{0,2,3},{}),(3,1,{0,3},{}),(3,3,{2},{0,1,2}),S_1,S_12,S_12⊕2,S_14,S_21,S_5⊕1,S_6,S_9]),(1,0,{1,2},{},[(3,1,{0,2,3},{}),(3,1,{0,3},{}),(3,2,{0,3},{}),(3,2,{0},{0,1}),S_1,S_12,S_21,S_5⊕1,S_9]),(1,0,{1,3},{},[(3,1,{0,2},{}),(3,1,{0,3},{}),(3,1,{0},{0,2}),(3,4,{0,1,3},{}),S_1,S_12,S_21,S_6]),(1,0,{1,3},{},[S_1,S_3⊕1,S_6]),(1,0,{1},{},[(3,1,{0,2,3},{}),(3,1,{0,3},{}),(3,2,{0},{0,1}),(3,4,{0,3},{}),S_1,S_12,S_12⊕2]),(1,0,{1},{},[(3,1,{0,3},{}),(3,2,{0},{0,1}),(3,4,{0,3},{}),S_1,S_12,S_12⊕2]),(1,0,{1},{},[S_1,S_15,S_8]),(1,1,{3},{0,3},[(2,3,{0},{0,1}),(3,2,{0},{0,1}),(3,3,{2},{0,1,2}),(3,3,{2},{0,2}),S_2⊕1,S_3⊕1]),(1,1,{3},{},[S_12,S_3⊕1,S_4,S_5,S_9]),(1,4,{0,1,3},{},[S_12,S_2⊕1,S_4,S_6,S_7,S_8]),(1,4,{1,3},{},[S_1,S_12,S_2⊕1,S_7]),(1,4,{1},{},[S_1,S_2⊕1,S_8,S_9]),(1,4,{2},{3},[(3,2,{0},{0,1}),S_1,S_2⊕1,S_30,S_3⊕1,S_5⊕1]),(2,0,{1,2,3,4},{},[(3,1,{0,2,3},{}),(3,3,{2},{0,2}),(3,4,{0,3},{}),S_1,S_14,S_14⊕1,S_16⊕1,S_30,S_7⊕1]),(2,3,{1,2},{},[S_1,S_1⊕1]),(3,1,{0,2,3},{},[S_12,S_14,S_1⊕1,S_21,S_2⊕1,S_5,S_7,S_8]),(3,1,{0,3},{},[S_18,S_1⊕1,S_21,S_2⊕1,S_7,S_8]),S_21⊕1])
AB|23A72a8B	(0,5,{0,1,2,4},{},[(1,0,{1,2,3},{},[(2,3,{0},{0,1}),(3,1,{0,2,3},{}),(3,1,{0,2},{}),S_1,S_12,S_12⊕2,S_21,S_5⊕1,S_6,S_9]),(1,0,{1,2},{},[(3,1,{0,2,3},{}),(3,1,{0,3},{}),(3,2,{0,3},{}),(3,2,{0},{0,1}),S_1,S_12,S_21,S_5⊕1,S_9]),(1,0,{1,3},{},[(2,3,{2},{0,1}),(3,1,{0,2,3},{}),(3,1,{0,2},{}),S_1,S_12⊕2,S_14,S_5⊕1,S_6]),(1,0,{1,3},{},[(3,1,{0,3},{}),(3,2,{0},{0,1}),(3,4,{0,3},{}),S_1,S_12,S_12⊕2,S_21,S_9]),(1,0,{1,3},{},[S_1,S_21,S_3⊕1,S_6,S_8]),(1,0,{1,3},{},[S_1,S_3⊕1,S_6]),(1,0,{1},{},[(3,1,{0,2},{}),(3,1,{0,3},{}),(3,1,{0},{0,2}),(3,4,{0,1,3},{}),S_1,S_12,S_12⊕2,S_21,S_6]),(1,0,{1},{},[(3,1,{0,3},{}),(3,2,{0},{0,1}),(3,4,{0,3},{}),S_1,S_12,S_12⊕2]),(1,0,{1},{},[S_1,S_11,S_12,S_23,S_3⊕1,S_9]),(1,0,{1},{},[S_1,S_15,S_8]),(1,1,{3},{0,3},[(2,3,{0},{0,1}),(2,3,{2},{0,1}),(3,2,{0},{0,1}),(3,3,{2},{0,2}),S_2⊕1,S_3⊕1]),(1,2,{0,1,3},{},[S_11,S_12,S_19,S_21,S_6,S_8]),(1,4,{1,2,3},{},[S_11,S_12,S_16,S_2⊕1,S_4,S_6,S_8,S_9]),(1,4,{2},{3},[(3,2,{0},{0,1}),S_1,S_2⊕1,S_30,S_3⊕1,S_5⊕1]),(2,0,{1,2,3,4},{},[(3,1,{0,2,3},{}),(3,3,{2},{0,2}),(3,4,{0,3},{}),S_1,S_14,S_14⊕1,S_16⊕1,S_30,S_7⊕1]),(2,1,{0,2,3},{},[S_11,S_12,S_1⊕1,S_21,S_2⊕1,S_7]),(2,3,{1,2},{},[S_1,S_1⊕1]),(3,1,{0,2,3},{},[S_12,S_14,S_1⊕1,S_21,S_2⊕1,S_5,S_7,S_8]),(3,1,{0,3},{},[S_14,S_16,S_1⊕1,S_21,S_23,S_2⊕1,S_7,S_8]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_5,S_8])])
2,23a77288	(0,5,{0,1,2,4},{},[(1,0,{1,2,3},{},[(2,3,{0},{0,1}),(3,1,{0,2,3},{}),(3,1,{0,3},{}),(3,3,{0},{0,1}),S_1,S_12,S_14,S_27,S_6,S_9]),(1,0,{1,2,3},{},[(3,1,{0,2,3},{}),(3,1,{0,2},{}),(3,1,{0,3},{}),(3,3,{0},{0,1,2}),(3,3,{0},{0,1}),S_1,S_12,S_12⊕2,S_14,S_21,S_27,S_6,S_9]),(1,0,{1,2},{},[(2,2,{0},{1}),(2,3,{0},{0,1}),(3,1,{0,2,3},{}),(3,1,{0,3},{}),S_12,S_27,S_9]),(1,0,{1,2},{},[(2,2,{0},{1}),(3,1,{0,2,3},{}),(3,1,{0,3},{}),(3,3,{0},{0,1,2}),S_12,S_27,S_9]),(1,0,{1,2},{},[(2,3,{0},{0,1}),(3,1,{0,2,3},{}),(3,1,{0,3},{}),S_1,S_12,S_27,S_5⊕1,S_6,S_9]),(1,0,{1,2},{},[(3,1,{0,2,3},{}),(3,1,{0,3},{}),(3,3,{0},{0,1,2}),S_1,S_12,S_27,S_6,S_9]),(1,0,{1,3,4},{},[(2,3,{0},{0,1}),(3,1,{0,2,3},{}),(3,1,{0,2},{}),S_1,S_12,S_12⊕2,S_14,S_27,S_6,S_9]),(1,0,{1,3,4},{},[(2,3,{0},{0,1}),(3,1,{0,2,3},{}),(3,1,{0,3},{}),S_1,S_12,S_14,S_27,S_6,S_9]),(1,0,{1,3,4},{},[(2,3,{0},{0,1}),(3,1,{0,2,3},{}),S_1,S_12,S_12⊕2,S_14,S_27,S_6,S_9]),(1,0,{1,3,4},{},[(3,1,{0,2,3},{}),(3,1,{0,3},{}),(3,3,{2},{0,1,2}),S_1,S_12,S_27,S_6,S_9]),(1,0,{1},{},[(2,2,{0},{1}),(3,1,{0,2,3},{}),(3,1,{0,3},{}),(3,3,{0},{0,1,2}),S_1,S_12,S_12⊕2,S_27,S_6,S_9]),(1,0,{1},{},[S_12,S_23,S_27,S_6,S_9]),(1,1,{3},{0,2,3},[(2,3,{0},{0,1}),(3,3,{0},{0,1,2}),(3,3,{2},{0,1,2}),S_23,S_2⊕1,S_3⊕1]),(1,1,{3},{},[S_12,S_13,S_14,S_16,S_2⊕1,S_4,S_5]),(1,1,{3},{},[S_12,S_2⊕1,S_4,S_9]),(1,2,{0,1,3},{},[S_12,S_14,S_23,S_2⊕1,S_4,S_6,S_8]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(1,4,{0,1,3},{},[S_1,S_12,S_14,S_2⊕1,S_4,S_6,S_8,S_9]),(1,4,{1,2,3},{},[S_1,S_12,S_2⊕1,S_4,S_6,S_9]),(1,4,{1,2,3},{},[S_12,S_2⊕1,S_4,S_5,S_6,S_9]),(1,4,{1,3},{},[S_1,S_12,S_14,S_2⊕1,S_4,S_6,S_8,S_9]),(1,4,{3},{0},[(2,2,{0},{1}),(2,3,{0},{0,1}),S_1,S_12,S_2⊕1]),(1,4,{3},{},[(2,2,{0},{1}),(2,3,{0},{0,1}),(3,3,{0},{0,1}),S_1,S_12,S_23,S_27,S_2⊕1,S_3⊕1,S_5⊕1]),(2,1,{0,2,3},{},[S_12,S_1⊕1,S_21,S_2⊕1]),(2,2,{1,3},{},[(3,3,{0},{0,1,2}),S_1,S_12,S_2,S_27,S_2⊕1,S_2⊕2]),(2,2,{1,3},{},[(3,3,{0},{0,1}),S_1,S_12,S_2,S_27,S_2⊕1,S_3⊕1]),(2,4,{1,2,3},{},[S_1,S_12,S_1⊕1,S_2⊕1]),(3,1,{0,2,3},{},[S_12,S_14,S_1⊕1,S_2⊕1,S_4,S_9]),(3,1,{0,3},{},[S_12,S_14,S_18,S_1⊕1,S_2⊕1,S_4,S_5,S_7]),(3,2,{1,3},{},[S_1,S_15,S_1⊕1,S_8]),(3,4,{0,2,3},{},[S_1,S_12,S_14,S_1⊕1,S_2⊕1,S_4,S_9]),(3,4,{1,3},{},[S_1,S_1⊕1,S_2⊕1,S_8,S_9]),S_12⊕1,S_9⊕1])
